"Xin, Huolin L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Muller, David A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Rus, Eric","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Abruna, Hector D.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Wang, Deli","Southwest University","https://www.grid.ac/institutes/grid.263906.8","CHINA","null","null","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Muller, David A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Wang, Hongsen","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Yu, Yingchao","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"DiSalvo, Francis J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000305662000006","WOS","http://scholars.cornell.edu/individual/UR-7078","Facile Synthesis of Carbon-Supported Pd-Co Core-Shell Nanoparticles as Oxygen Reduction Electrocatalysts and Their Enhanced Activity and Stability with Monolayer Pt Decoration","10.1021/cm203863d","2012"
"Xie, Lin","Nanjing University","https://www.grid.ac/institutes/grid.41156.37","CHINA","null","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Zhang, Kui","University of California, Irvine","https://www.grid.ac/institutes/grid.266093.8","UNITED STATES","CA","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Graham, George W.","Univ Michigan","null","UNITED STATES","MI","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Kioupakis, Emmanouil","Univ Michigan","null","UNITED STATES","MI","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Pan, Xiaoqing","University of California, Irvine","https://www.grid.ac/institutes/grid.266093.8","UNITED STATES","CA","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Schlom, Darrell G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Nie, Yuefeng","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Nie, Yuefeng","Nanjing University","https://www.grid.ac/institutes/grid.41156.37","CHINA","null","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Schlom, Darrell G.","Kavli Inst Cornell Nanoscale Sci","null","UNITED STATES","NY","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Jokisaari, Jacob R.","Univ Michigan","null","UNITED STATES","MI","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Bayerl, Dylan","Univ Michigan","null","UNITED STATES","MI","null","WOS:000366223200008","WOS","http://scholars.cornell.edu/individual/UR-441752","Polarization-Dependent Raman Spectroscopy of Epitaxial TiO2(B) Thin Films","10.1021/acs.chemmater.5b02806","2015"
"Pikuz, S. A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000292334000019","WOS","http://scholars.cornell.edu/individual/UR-141461","High resolution absorption spectroscopy of exploding wire plasmas using an x-pinch x-ray source and spherically bent crystal","10.1063/1.3592582","2011"
"Hammer, D. A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000292334000019","WOS","http://scholars.cornell.edu/individual/UR-141461","High resolution absorption spectroscopy of exploding wire plasmas using an x-pinch x-ray source and spherically bent crystal","10.1063/1.3592582","2011"
"Shelkovenko, T. A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000292334000019","WOS","http://scholars.cornell.edu/individual/UR-141461","High resolution absorption spectroscopy of exploding wire plasmas using an x-pinch x-ray source and spherically bent crystal","10.1063/1.3592582","2011"
"Hansen, S. B.","Sandia Natl Labs","null","UNITED STATES","NM","null","WOS:000292334000019","WOS","http://scholars.cornell.edu/individual/UR-141461","High resolution absorption spectroscopy of exploding wire plasmas using an x-pinch x-ray source and spherically bent crystal","10.1063/1.3592582","2011"
"Knapp, P. F.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000292334000019","WOS","http://scholars.cornell.edu/individual/UR-141461","High resolution absorption spectroscopy of exploding wire plasmas using an x-pinch x-ray source and spherically bent crystal","10.1063/1.3592582","2011"
"Yamada, Y","KYOTO UNIV","null","JAPAN","null","null","WOS:A1997XP41200026","WOS","http://scholars.cornell.edu/individual/UR-364780","Altering flavor profiles in onion (Allium cepa L) root cultures through directed biosynthesis","10.1021/bp9700566","1997"
"Prince, CL","CORNELL UNIV","null","UNITED STATES","NY","COLLEGE OF AGRICULTURE AND LIFE SCIENCES","WOS:A1997XP41200026","WOS","http://scholars.cornell.edu/individual/UR-364780","Altering flavor profiles in onion (Allium cepa L) root cultures through directed biosynthesis","10.1021/bp9700566","1997"
"Shuler, ML","CORNELL UNIV","null","UNITED STATES","NY","null","WOS:A1997XP41200026","WOS","http://scholars.cornell.edu/individual/UR-364780","Altering flavor profiles in onion (Allium cepa L) root cultures through directed biosynthesis","10.1021/bp9700566","1997"
"Dai, J. G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352924100003","WOS","http://scholars.cornell.edu/individual/UR-55624","Decomposable stationary distribution of a multidimensional SRBM","10.1016/j.spa.2014.11.014","2015"
"Wu, Jian","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000352924100003","WOS","http://scholars.cornell.edu/individual/UR-55624","Decomposable stationary distribution of a multidimensional SRBM","10.1016/j.spa.2014.11.014","2015"
"Miyazawa, Masakiyo","Tokyo University of Science","https://www.grid.ac/institutes/grid.143643.7","JAPAN","null","null","WOS:000352924100003","WOS","http://scholars.cornell.edu/individual/UR-55624","Decomposable stationary distribution of a multidimensional SRBM","10.1016/j.spa.2014.11.014","2015"
"Tiraferri, Alberto","Yale University","https://www.grid.ac/institutes/grid.47100.32","UNITED STATES","CT","null","WOS:000309099800084","WOS","http://scholars.cornell.edu/individual/UR-122766","Highly Hydrophilic Thin-Film Composite Forward Osmosis Membranes Functionalized with Surface-Tailored Nanoparticles","10.1021/am301532g","2012"
"Elimelech, Menachem","Yale University","https://www.grid.ac/institutes/grid.47100.32","UNITED STATES","CT","null","WOS:000309099800084","WOS","http://scholars.cornell.edu/individual/UR-122766","Highly Hydrophilic Thin-Film Composite Forward Osmosis Membranes Functionalized with Surface-Tailored Nanoparticles","10.1021/am301532g","2012"
"Giannelis, Emmanuel P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000309099800084","WOS","http://scholars.cornell.edu/individual/UR-122766","Highly Hydrophilic Thin-Film Composite Forward Osmosis Membranes Functionalized with Surface-Tailored Nanoparticles","10.1021/am301532g","2012"
"Kang, Yan","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000309099800084","WOS","http://scholars.cornell.edu/individual/UR-122766","Highly Hydrophilic Thin-Film Composite Forward Osmosis Membranes Functionalized with Surface-Tailored Nanoparticles","10.1021/am301532g","2012"
"Campbell, Mark E.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000237603700020","WOS","http://scholars.cornell.edu/individual/UR-389613","Stabilization of spacecraft flight in halo orbits: An H-infinity approach","10.1109/TCST.2006.872517","2006"
"Kulkarni, Jayant E.","Columbia University","https://www.grid.ac/institutes/grid.21729.3f","UNITED STATES","NY","null","WOS:000237603700020","WOS","http://scholars.cornell.edu/individual/UR-389613","Stabilization of spacecraft flight in halo orbits: An H-infinity approach","10.1109/TCST.2006.872517","2006"
"Dullerud, Geir E.","Univ Illinois","null","UNITED STATES","IL","null","WOS:000237603700020","WOS","http://scholars.cornell.edu/individual/UR-389613","Stabilization of spacecraft flight in halo orbits: An H-infinity approach","10.1109/TCST.2006.872517","2006"
"Shaw, Jonathan","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000287665700035","WOS","http://scholars.cornell.edu/individual/UR-232072","Integration of Self-Assembled Redox Molecules in Flash Memory Devices","10.1109/TED.2010.2097266","2011"
"Raza, Hassan","University of Iowa","https://www.grid.ac/institutes/grid.214572.7","UNITED STATES","IA","null","WOS:000287665700035","WOS","http://scholars.cornell.edu/individual/UR-232072","Integration of Self-Assembled Redox Molecules in Flash Memory Devices","10.1109/TED.2010.2097266","2011"
"Rajwade, Shantanu","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000287665700035","WOS","http://scholars.cornell.edu/individual/UR-232072","Integration of Self-Assembled Redox Molecules in Flash Memory Devices","10.1109/TED.2010.2097266","2011"
"Hou, Tuo-Hung","National Chiao Tung University","https://www.grid.ac/institutes/grid.260539.b","TAIWAN","null","null","WOS:000287665700035","WOS","http://scholars.cornell.edu/individual/UR-232072","Integration of Self-Assembled Redox Molecules in Flash Memory Devices","10.1109/TED.2010.2097266","2011"
"Bellfy, Julie","Villanova University","https://www.grid.ac/institutes/grid.267871.d","UNITED STATES","PA","null","WOS:000287665700035","WOS","http://scholars.cornell.edu/individual/UR-232072","Integration of Self-Assembled Redox Molecules in Flash Memory Devices","10.1109/TED.2010.2097266","2011"
"Kan, Edwin Chihchuan","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000287665700035","WOS","http://scholars.cornell.edu/individual/UR-232072","Integration of Self-Assembled Redox Molecules in Flash Memory Devices","10.1109/TED.2010.2097266","2011"
"Zhong, Yu-Wu","Chinese Acad Sci","null","CHINA","null","null","WOS:000287665700035","WOS","http://scholars.cornell.edu/individual/UR-232072","Integration of Self-Assembled Redox Molecules in Flash Memory Devices","10.1109/TED.2010.2097266","2011"
